CPU Utilization [%],Sampling Rate [µs],Threshold [%],Modeled Arrival Rate [jobs/s],Measured Arrival Rate [jobs/s],Measured Mean Service Time [ms],Measured Mean Service Rate [jobs/s],Modeled MRT (k/λ) [ms],Modeled MRT (W+S) [ms],Measured MRT [ms],Measured Mean Interarrival Time [ms],Modeled Utilization [%],Modeled Busy Probability (1-π₀),Measured Utilization [%],Highest State,Measured Mean CPU Time [ms],Measured Mean CORE Frequency [KHz],Modeled CORE Power [W],Measured CORE Power [W]
60,10000,75,5.34,5.29,109.48,9.13,178.69,175.61,178.72,0.19,57.86,58.78,57.75,6,109.46,2185460,1.74,None
60,10000,75,5.34,5.36,109.29,9.15,193.55,198.81,193.58,0.19,58.58,58.71,58.47,8,109.27,2193098,1.75,None
60,10000,75,5.34,5.24,109.39,9.14,184.19,185.46,184.19,0.19,57.26,57.9,57.15,7,109.37,2165009,1.71,None
70,10000,75,6.23,6.33,108.76,9.19,227.36,225.93,227.39,0.16,68.88,67.59,68.72,12,108.74,2267771,1.87,None
70,10000,75,6.23,6.54,108.9,9.18,246.09,247.95,246.11,0.15,71.2,71.26,71.03,12,108.88,2278961,1.9,None
70,10000,75,6.23,6.29,108.92,9.18,223.19,220.52,223.22,0.16,68.45,68.38,68.3,8,108.9,2263352,1.87,None
70,10000,75,6.23,6.27,109.11,9.17,224.05,222.88,224.07,0.16,68.39,68.43,68.24,8,109.09,2252472,1.86,None
70,10000,75,6.23,6.3,109.06,9.17,218.49,212.58,218.5,0.16,68.74,67.27,68.58,8,109.04,2268208,1.87,None
70,10000,75,6.23,6.21,108.96,9.18,214.46,211.29,214.49,0.16,67.68,67.56,67.53,10,108.94,2245896,1.85,None
70,10000,75,6.23,6.33,108.79,9.19,210.17,201.49,210.19,0.16,68.87,67.92,68.7,7,108.77,2266615,1.87,None
70,10000,75,6.23,6.15,108.97,9.18,228.29,233.3,228.31,0.16,67.01,68.47,66.87,12,108.95,2240511,1.84,None
70,10000,75,6.23,6.29,108.84,9.19,232.93,236.61,232.93,0.16,68.46,69.85,68.3,9,108.83,2251909,1.86,None
70,10000,75,6.23,6.18,108.95,9.18,223.13,224.66,223.15,0.16,67.35,68.25,67.2,9,108.93,2246641,1.84,None
80,10000,75,7.12,7.03,108.64,9.2,288.54,289.45,288.56,0.14,76.37,76.49,76.18,14,108.62,2299690,1.94,None
80,10000,75,7.12,7.09,108.6,9.21,311.45,317.96,311.48,0.14,77,76.85,76.8,20,108.58,2305139,1.95,None
80,10000,75,7.12,7.13,108.54,9.21,296.61,297.32,296.63,0.14,77.39,76.73,77.19,20,108.52,2300328,1.95,None
80,10000,75,7.12,7.17,108.64,9.2,302.71,303.37,302.71,0.14,77.86,77.98,77.66,15,108.62,2315401,1.97,None
80,10000,75,7.12,7.14,108.61,9.21,288.22,285.95,288.24,0.14,77.53,76.9,77.35,14,108.59,2318470,1.97,None
80,10000,75,7.12,7.1,108.56,9.21,289.06,289.12,289.08,0.14,77.06,77,76.86,15,108.54,2300103,1.95,None
80,10000,75,7.12,6.96,108.66,9.2,282.36,284.27,282.38,0.14,75.59,75.01,75.41,14,108.65,2302432,1.94,None
80,10000,75,7.12,7.16,108.6,9.21,286.93,282.4,286.95,0.14,77.76,77.27,77.56,13,108.58,2308384,1.96,None
80,10000,75,7.12,7.17,108.79,9.19,294.07,292.86,294.09,0.14,78,77.93,77.81,14,108.78,2293086,1.95,None
80,10000,75,7.12,7.04,108.58,9.21,289.76,291.96,289.79,0.14,76.44,76.87,76.25,12,108.56,2312526,1.96,None
90,10000,75,8.01,7.95,108.45,9.22,457.06,459.2,457.08,0.13,86.17,86.85,85.94,20,108.43,2336672,2.03,None
90,10000,75,8.01,7.91,108.26,9.24,408.44,404.34,408.46,0.13,85.65,84.86,85.42,20,108.25,2343798,2.04,None
90,10000,75,8.01,8.02,108.28,9.24,463.81,463.06,463.83,0.12,86.82,87.37,86.59,17,108.26,2343947,2.05,None
90,10000,75,8.01,7.88,108.29,9.23,389.76,384.7,389.78,0.13,85.28,85.01,85.05,16,108.27,2339154,2.03,None
90,10000,75,8.01,7.9,108.25,9.24,429.54,429.66,429.56,0.13,85.53,84.83,85.31,20,108.23,2341934,2.04,None
90,10000,75,8.01,7.84,108.43,9.22,449.18,455.12,449.19,0.13,85.03,85.22,84.8,21,108.41,2343017,2.04,None
90,10000,75,8.01,7.88,108.44,9.22,452.95,457.89,452.97,0.13,85.49,85.66,85.26,19,108.42,2338901,2.03,None
90,10000,75,8.01,7.89,108.43,9.22,410.58,407.95,410.6,0.13,85.53,85.28,85.31,17,108.41,2349166,2.04,None
90,10000,75,8.01,8.09,108.17,9.24,458.8,454.91,458.82,0.12,87.49,86.55,87.11,20,108.15,2349116,2.05,None
90,10000,75,8.01,7.82,108.5,9.22,370.88,363.48,370.91,0.13,84.83,84.36,84.6,13,108.48,2343448,2.03,None
100,10000,75,8.9,8.82,108.11,9.25,990.81,980.45,990.83,0.11,95.34,94.98,95.06,33,108.09,2371728,2.12,None
100,10000,75,8.9,8.94,108.21,9.24,1245.61,1229.3,1245.62,0.11,96.7,96.39,96.42,34,108.19,2374270,2.13,None
100,10000,75,8.9,9.06,108.31,9.23,2628.59,2617.94,2628.6,0.11,98.13,97.86,97.66,72,108.29,2377116,2.14,None
100,10000,75,8.9,8.93,108.22,9.24,1506.62,1499.74,1506.64,0.11,96.6,96.71,96.31,43,108.2,2375133,2.13,None
100,10000,75,8.9,8.94,108.08,9.25,1416.79,1406.8,1416.81,0.11,96.57,96.11,95.96,45,108.06,2372313,2.13,None
100,10000,75,8.9,8.97,108.13,9.25,1583.98,1575.97,1584,0.11,97.03,96.98,96.58,58,108.11,2373863,2.13,None
100,10000,75,8.9,9.03,108.09,9.25,1440.12,1417.13,1440.14,0.11,97.62,96.91,96.53,52,108.07,2370971,2.13,None
100,10000,75,8.9,9.12,108.04,9.26,3326.41,3315.68,3326.42,0.11,98.56,97.54,96.99,85,108.02,2375030,2.13,None
100,10000,75,8.9,8.93,108.04,9.26,1165.37,1149.03,1165.37,0.11,96.5,96.06,96.05,35,108.02,2371441,2.13,None
100,10000,75,8.9,8.75,108.17,9.24,1206.63,1216.13,1206.64,0.11,94.6,95.3,94.17,41,108.16,2364562,2.11,None
10,10000,80,0.89,0.88,115.07,8.69,121.03,102.92,121.2,1.13,10.15,8.88,10.22,2,115.03,1267105,0.82,None
10,10000,80,0.89,0.89,114.61,8.73,120.75,105.21,120.91,1.12,10.2,9.18,10.29,2,114.57,1237694,0.8,None
10,10000,80,0.89,0.91,114.42,8.74,119.77,100.26,119.94,1.1,10.43,8.96,10.5,2,114.38,1257313,0.81,None
10,10000,80,0.89,0.87,114.56,8.73,123.52,158.15,123.7,1.16,9.91,12.91,10,2,114.52,1213762,0.79,None
10,10000,80,0.89,0.91,114.27,8.75,121.99,132.31,122.16,1.1,10.38,11.28,10.47,2,114.23,1255042,0.81,None
10,10000,80,0.89,0.81,114.85,8.71,122.14,145.39,122.35,1.24,9.28,11.34,9.38,2,114.8,1192041,0.78,None
10,10000,80,0.89,0.85,114.11,8.76,121.61,143.58,121.79,1.17,9.68,11,9.77,2,114.06,1206499,0.79,None
10,10000,80,0.89,0.88,114.38,8.74,121.64,123.61,121.82,1.14,10.03,10.46,10.11,2,114.33,1226336,0.8,None
10,10000,80,0.89,0.88,114.55,8.73,123.3,138.26,123.47,1.14,10.06,11.76,10.14,2,114.51,1211872,0.79,None
10,10000,80,0.89,0.88,114.54,8.73,121.45,121.9,121.64,1.14,10.02,10.1,10.1,2,114.5,1225338,0.8,None
20,10000,80,1.78,1.72,112.73,8.87,125.58,115.15,125.67,0.58,19.37,18.23,19.43,3,112.69,1551913,0.99,None
20,10000,80,1.78,1.86,112.52,8.89,128.11,125.42,128.12,0.54,20.91,20.26,20.95,3,112.48,1601849,1.04,None
20,10000,80,1.78,1.73,112.82,8.86,125.93,118.71,126.01,0.58,19.56,18.94,19.6,3,112.78,1560850,1,None
20,10000,80,1.78,1.74,112.86,8.86,127.08,125.44,127.17,0.58,19.6,19.19,19.65,4,112.83,1568979,1,None
20,10000,80,1.78,1.79,112.9,8.86,127.24,124.26,127.32,0.56,20.17,20.06,20.22,2,112.87,1598397,1.03,None
20,10000,80,1.78,1.7,113.4,8.82,124.82,107.63,124.91,0.59,19.3,17.34,19.34,2,113.36,1556059,0.99,None
20,10000,80,1.78,1.86,113,8.85,125.6,109.4,125.61,0.54,21.06,19.27,21.1,2,112.96,1627086,1.06,None
20,10000,80,1.78,1.65,113.01,8.85,125.27,117.47,125.36,0.61,18.63,17.85,18.67,2,112.97,1544437,0.98,None
20,10000,80,1.78,1.77,112.24,8.91,134.12,144.16,134.21,0.56,19.9,20.58,19.97,6,112.21,1568783,1,None
20,10000,80,1.78,1.87,112.89,8.86,128.85,134.88,128.93,0.53,21.15,22.42,21.19,3,112.86,1607236,1.04,None
30,10000,80,2.67,2.67,111.59,8.96,134.94,136.34,135,0.38,29.74,30.52,29.75,3,111.56,1810193,1.26,None
30,10000,80,2.67,2.55,111.83,8.94,135.34,141.23,135.4,0.39,28.52,28.89,28.53,4,111.8,1766117,1.21,None
30,10000,80,2.67,2.67,111.78,8.95,137.63,143.96,137.69,0.37,29.83,31.04,29.85,5,111.75,1811740,1.26,None
30,10000,80,2.67,2.6,111.49,8.97,133.8,138.74,133.86,0.38,28.97,29.83,28.99,3,111.46,1790915,1.24,None
30,10000,80,2.67,2.7,111.48,8.97,133.87,126.55,133.88,0.37,30.08,29.45,30.09,3,111.45,1804310,1.25,None
30,10000,80,2.67,2.75,111.58,8.96,133.38,127.34,133.43,0.36,30.7,29.59,30.72,4,111.55,1823446,1.27,None
30,10000,80,2.67,2.7,111.69,8.95,133.05,126.55,133.1,0.37,30.1,28.66,30.11,5,111.66,1834469,1.28,None
30,10000,80,2.67,2.67,116.94,8.55,141.97,137.01,141.98,0.37,31.2,30.75,31.2,3,116.91,1812861,1.27,None
30,10000,80,2.67,2.62,111.39,8.98,132.9,129.98,132.96,0.38,29.15,28.34,29.17,4,111.36,1806746,1.25,None
30,10000,80,2.67,2.7,111.5,8.97,134.06,131.33,134.12,0.37,30.07,30.04,30.08,3,111.47,1832651,1.28,None
40,10000,80,3.56,3.66,110.69,9.03,148.96,151.48,149,0.27,40.51,41.44,40.49,5,110.66,1976292,1.46,None
40,10000,80,3.56,3.47,110.86,9.02,145.6,144.37,145.65,0.29,38.5,38.24,38.49,6,110.83,1950410,1.42,None
40,10000,80,3.56,3.49,110.81,9.02,146.18,148.12,146.23,0.29,38.67,38.8,38.65,5,110.79,1952207,1.43,None
40,10000,80,3.56,3.65,110.86,9.02,149.31,150.38,149.35,0.27,40.45,40.29,40.41,6,110.83,1998468,1.48,None
40,10000,80,3.56,3.64,110.71,9.03,146.63,144,146.63,0.27,40.28,40.23,40.24,5,110.68,1962485,1.44,None
40,10000,80,3.56,3.48,110.76,9.03,143.17,138.58,143.22,0.29,38.52,37.81,38.52,5,110.73,1951229,1.42,None
40,10000,80,3.56,3.65,110.87,9.02,144.88,136.74,144.93,0.27,40.41,38.71,40.39,4,110.84,1973793,1.45,None
40,10000,80,3.56,3.63,110.53,9.05,146.06,143.25,146.11,0.28,40.08,40.23,40.06,4,110.5,1988018,1.47,None
40,10000,80,3.56,3.49,110.75,9.03,146.27,149.62,146.32,0.29,38.69,38.86,38.66,4,110.72,1951073,1.42,None
40,10000,80,3.56,3.48,111,9.01,149.15,153.72,149.2,0.29,38.63,38.31,38.61,6,110.97,1966248,1.44,None
50,10000,80,4.45,4.4,110.19,9.08,162.55,163.64,162.59,0.23,48.45,48.98,48.38,6,110.16,2086786,1.6,None
50,10000,80,4.45,4.58,110.01,9.09,171.19,178.03,171.23,0.22,50.36,52.13,50.29,7,109.98,2076634,1.6,None
50,10000,80,4.45,4.61,109.99,9.09,172.31,179.23,172.34,0.22,50.65,51.48,50.58,8,109.96,2097362,1.62,None
50,10000,80,4.45,4.39,109.89,9.1,163.36,166.48,163.4,0.23,48.24,48.9,48.19,6,109.87,2085754,1.59,None
50,10000,80,4.45,4.45,110.34,9.06,158.76,152,158.8,0.22,49.1,47.04,49.04,5,110.31,2100677,1.61,None
50,10000,80,4.45,4.32,110.33,9.06,154.88,146.78,154.91,0.23,47.62,46.53,47.58,5,110.3,2088461,1.59,None
50,10000,80,4.45,4.37,109.97,9.09,160.4,160.13,160.43,0.23,48.02,47.82,47.96,5,109.94,2083009,1.59,None
50,10000,80,4.45,4.46,110.06,9.09,159.39,156.28,159.43,0.22,49.12,48.95,49.05,6,110.03,2088949,1.6,None
50,10000,80,4.45,4.51,109.84,9.1,162.15,158.34,162.18,0.22,49.52,48.39,49.44,5,109.82,2092058,1.61,None
50,10000,80,4.45,4.31,109.98,9.09,160.08,162.07,160.08,0.23,47.44,48.04,47.38,6,109.96,2079507,1.58,None
60,10000,80,5.34,5.45,109.53,9.13,196.14,199.02,196.17,0.18,59.66,59.24,59.54,8,109.51,2185603,1.75,None
60,10000,80,5.34,5.52,109.69,9.12,190.92,188.97,190.95,0.18,60.59,60.53,60.47,9,109.67,2193787,1.76,None
60,10000,80,5.34,5.42,109.57,9.13,185.31,180.89,185.34,0.18,59.33,57.54,59.22,8,109.55,2199412,1.76,None
60,10000,80,5.34,5.34,109.56,9.13,182.63,179.27,182.66,0.19,58.54,58.52,58.42,7,109.54,2181483,1.74,None
60,10000,80,5.34,5.4,109.5,9.13,196.98,205.32,197,0.19,59.11,60.39,59.01,10,109.47,2179706,1.74,None
60,10000,80,5.34,5.42,109.56,9.13,188.32,186.06,188.35,0.18,59.36,59.01,59.27,9,109.53,2180943,1.74,None
60,10000,80,5.34,5.34,109.59,9.13,178.97,174.2,179,0.19,58.52,57.02,58.4,8,109.56,2180007,1.73,None
60,10000,80,5.34,5.33,109.43,9.14,179.6,173.21,179.6,0.19,58.36,57.23,58.26,7,109.4,2186243,1.74,None
60,10000,80,5.34,5.24,109.58,9.13,180,177.16,180.03,0.19,57.36,57.04,57.26,7,109.56,2169756,1.72,None
60,10000,80,5.34,5.38,109.46,9.14,185.5,185.56,185.53,0.19,58.84,59.43,58.73,6,109.44,2173036,1.73,None
70,10000,80,6.23,6.32,108.97,9.18,225.54,224.34,225.57,0.16,68.81,69.71,68.66,8,108.95,2251553,1.86,None
70,10000,80,6.23,6.16,109.06,9.17,217.04,215.66,217.07,0.16,67.18,67.61,67.03,10,109.04,2240877,1.84,None
70,10000,80,6.23,6.15,109.28,9.15,216.95,215.76,216.97,0.16,67.17,66.81,67.01,11,109.26,2232158,1.83,None
70,10000,80,6.23,6.15,109.07,9.17,219.82,219.75,219.84,0.16,67.1,67.34,66.94,10,109.05,2245792,1.84,None
70,10000,80,6.23,6.2,109.14,9.16,223.05,223.79,223.07,0.16,67.63,67.91,67.48,8,109.12,2245787,1.85,None
70,10000,80,6.23,6.13,109.03,9.17,222.93,226.16,222.96,0.16,66.8,67.64,66.65,11,109.01,2238804,1.83,None
70,10000,80,6.23,6.31,109,9.17,224.32,222.54,224.34,0.16,68.72,69.05,68.57,8,108.98,2256622,1.86,None
70,10000,80,6.23,6.42,108.92,9.18,221.41,214.95,221.43,0.16,69.95,68.82,69.78,11,108.9,2271263,1.88,None
70,10000,80,6.23,6.12,109.15,9.16,213.81,210.07,213.83,0.16,66.84,66.39,66.7,10,109.13,2236076,1.83,None
70,10000,80,6.23,6.17,108.99,9.18,232.68,239.76,232.71,0.16,67.19,67.65,67.05,12,108.97,2230341,1.83,None
80,10000,80,7.12,7.2,108.72,9.2,316.1,318.73,316.12,0.14,78.31,77.38,78.11,16,108.69,2307304,1.96,None
80,10000,80,7.12,7.07,108.85,9.19,287.46,287.17,287.48,0.14,76.92,77.98,76.73,15,108.83,2291704,1.94,None
80,10000,80,7.12,7.11,108.82,9.19,281.4,277.23,281.42,0.14,77.33,76.99,77.14,14,108.8,2305710,1.96,None
80,10000,80,7.12,7.15,108.66,9.2,295.14,295.44,295.14,0.14,77.64,78.01,77.43,14,108.64,2297049,1.95,None
80,10000,80,7.12,7.09,108.65,9.2,284.06,282.55,284.08,0.14,77.05,77.3,76.87,11,108.63,2299103,1.95,None
80,10000,80,7.12,7.22,108.59,9.21,305.21,305.79,305.23,0.14,78.35,78.41,78.16,13,108.57,2310391,1.97,None
80,10000,80,7.12,7.03,108.7,9.2,286.38,287.12,286.4,0.14,76.45,76.6,76.27,10,108.68,2287670,1.93,None
80,10000,80,7.12,7.16,108.87,9.19,303.81,304.59,303.83,0.14,77.97,77.59,77.77,16,108.85,2300482,1.95,None
80,10000,80,7.12,6.94,108.66,9.2,260.72,256.24,260.72,0.14,75.35,74.26,75.17,14,108.64,2284733,1.92,None
80,10000,80,7.12,7.17,108.66,9.2,310.98,314.37,311,0.14,77.94,78.9,77.75,19,108.64,2296848,1.95,None
90,10000,80,8.01,7.85,108.22,9.24,475.06,487.29,475.08,0.13,84.91,85.39,84.69,25,108.2,2336919,2.03,None
90,10000,80,8.01,7.96,108.48,9.22,452.66,453.34,452.67,0.13,86.32,86.54,86.07,19,108.46,2337952,2.04,None
90,10000,80,8.01,7.87,108.39,9.23,390.95,386.24,390.97,0.13,85.34,85.51,85.1,18,108.36,2335145,2.03,None
90,10000,80,8.01,8,108.22,9.24,466.44,468.09,466.46,0.12,86.61,86.02,86.38,21,108.2,2345741,2.05,None
90,10000,80,8.01,8.04,108.31,9.23,460.89,458.53,460.91,0.12,87.03,86.88,86.79,24,108.29,2341302,2.04,None
90,10000,80,8.01,8.08,108.35,9.23,470.96,468.87,470.98,0.12,87.59,87.85,87.2,19,108.33,2340385,2.05,None
90,10000,80,8.01,8.17,108.11,9.25,483.33,477.62,483.35,0.12,88.36,87.81,88.12,17,108.09,2346643,2.06,None
90,10000,80,8.01,8.11,108.2,9.24,406.38,393.19,406.4,0.12,87.72,87.41,87.33,13,108.18,2347213,2.05,None
90,10000,80,8.01,7.88,108.31,9.23,420.79,420.81,420.79,0.13,85.31,85.11,84.93,17,108.29,2331113,2.02,None
90,10000,80,8.01,7.91,108.15,9.25,416.5,414.12,416.52,0.13,85.55,84.31,85.32,20,108.13,2337722,2.03,None
100,10000,80,8.9,8.92,108,9.26,1316.35,1309.37,1316.37,0.11,96.34,96.27,96.06,39,107.98,2370512,2.12,None
100,10000,80,8.9,8.83,108.07,9.25,956.35,942.57,956.37,0.11,95.46,95.94,95.18,26,108.05,2366959,2.12,None
100,10000,80,8.9,8.77,108.04,9.26,831.67,818.35,831.69,0.11,94.73,94.36,94.45,27,108.02,2367998,2.11,None
100,10000,80,8.9,8.92,108.18,9.24,1602.67,1601.45,1602.68,0.11,96.53,96.57,96.25,49,108.17,2370628,2.13,None
100,10000,80,8.9,9,108.1,9.25,1551.24,1535.67,1551.26,0.11,97.33,97.18,97.04,39,108.08,2375009,2.14,None
100,10000,80,8.9,8.95,108.27,9.24,1214.85,1194.15,1214.87,0.11,96.92,96.51,96.48,47,108.25,2373484,2.13,None
100,10000,80,8.9,9.01,108.11,9.25,2607.81,2616.68,2607.82,0.11,97.44,97.48,96.99,67,108.09,2375464,2.14,None
100,10000,80,8.9,8.93,108.22,9.24,966.96,940.6,966.97,0.11,96.68,96,95.91,34,108.2,2370446,2.12,None
100,10000,80,8.9,8.93,108.07,9.25,1406.69,1399.49,1406.71,0.11,96.54,96.2,96.26,38,108.04,2370377,2.13,None
100,10000,80,8.9,9.26,108.06,9.25,2950.59,2892.19,2950.59,0.11,100.05,98.79,98.44,81,108.04,2377716,2.15,None
10,10000,85,0.89,0.85,114.45,8.74,121.56,121.31,121.74,1.17,9.77,9.77,9.84,2,114.41,1209471,0.79,None
10,10000,85,0.89,0.92,113.9,8.78,119.83,94.09,119.84,1.08,10.5,8.67,10.57,1,113.85,1264500,0.82,None
10,10000,85,0.89,0.89,114.58,8.73,122.08,121.13,122.25,1.12,10.24,10.26,10.32,2,114.53,1238649,0.8,None
10,10000,85,0.89,0.91,114.69,8.72,121.31,103.4,121.48,1.1,10.4,9.01,10.49,2,114.65,1250916,0.81,None
10,10000,85,0.89,0.82,114.7,8.72,121.23,130.48,121.41,1.22,9.35,10.43,9.43,2,114.65,1187823,0.78,None
10,10000,85,0.89,0.88,114.22,8.75,121.23,129.13,121.4,1.14,10.05,11.17,10.13,2,114.18,1230301,0.8,None
10,10000,85,0.89,0.89,114.79,8.71,121.72,116.16,121.88,1.12,10.2,9.19,10.29,3,114.75,1232930,0.8,None
10,10000,85,0.89,0.96,114.33,8.75,121.58,115.64,121.74,1.05,10.94,10.54,11.02,2,114.29,1271957,0.82,None
10,10000,85,0.89,0.93,114.19,8.76,120.74,114.41,120.76,1.08,10.58,10.24,10.66,2,114.15,1257567,0.81,None
10,10000,85,0.89,0.91,113.95,8.78,119.89,106.28,120.06,1.09,10.39,9.14,10.48,2,113.9,1251735,0.81,None
20,10000,85,1.78,1.75,112.84,8.86,127.45,135.48,127.54,0.57,19.71,21.28,19.75,2,112.81,1567982,1,None
20,10000,85,1.78,1.78,112.74,8.87,127.47,131.54,127.56,0.56,20.11,21.31,20.15,3,112.71,1548537,0.99,None
20,10000,85,1.78,1.85,112.85,8.86,126.16,123.43,126.24,0.54,20.86,20.56,20.91,3,112.81,1599015,1.03,None
20,10000,85,1.78,1.83,112.65,8.88,126.99,123.65,127.07,0.55,20.6,19.69,20.65,3,112.62,1590702,1.03,None
20,10000,85,1.78,1.78,112.99,8.85,127.73,123.58,127.81,0.56,20.09,19.45,20.14,3,112.96,1580148,1.02,None
20,10000,85,1.78,1.79,112.77,8.87,127.04,120.68,127.13,0.56,20.19,19.18,20.24,3,112.73,1560720,1,None
20,10000,85,1.78,1.83,112.49,8.89,125.01,111.68,125.09,0.55,20.57,18.69,20.63,2,112.45,1604123,1.04,None
20,10000,85,1.78,1.71,113,8.85,128.14,136.79,128.23,0.58,19.32,20.66,19.38,4,112.96,1533704,0.97,None
20,10000,85,1.78,1.76,113.05,8.85,125.81,116.76,125.89,0.57,19.9,18.56,19.94,3,113.02,1573732,1.01,None
20,10000,85,1.78,1.71,113.05,8.85,125.25,115.48,125.34,0.58,19.35,18.01,19.41,3,113.01,1552898,0.99,None
30,10000,85,2.67,2.72,111.68,8.95,137.37,142.95,137.42,0.37,30.34,31.66,30.36,3,111.65,1788912,1.24,None
30,10000,85,2.67,2.8,111.7,8.95,136.58,137.76,136.64,0.36,31.28,31.49,31.29,4,111.67,1842802,1.29,None
30,10000,85,2.67,2.73,111.76,8.95,137.81,143.12,137.87,0.37,30.51,32.11,30.52,3,111.73,1796176,1.25,None
30,10000,85,2.67,2.7,111.9,8.94,134.2,123.61,134.2,0.37,30.23,27.91,30.23,3,111.86,1825179,1.27,None
30,10000,85,2.67,2.77,111.47,8.97,134.67,128.05,134.72,0.36,30.88,29.63,30.88,3,111.44,1817268,1.27,None
30,10000,85,2.67,2.66,111.55,8.96,136.98,142.27,137.04,0.38,29.67,30.29,29.69,4,111.52,1815436,1.26,None
30,10000,85,2.67,2.67,111.83,8.94,133.75,126.68,133.8,0.37,29.82,28.47,29.83,4,111.8,1802676,1.25,None
30,10000,85,2.67,2.75,111.61,8.96,135.99,137.41,136.04,0.36,30.69,31.67,30.72,4,111.58,1810959,1.26,None
30,10000,85,2.67,2.66,111.62,8.96,134.6,133.16,134.66,0.38,29.71,30.31,29.73,4,111.59,1787973,1.24,None
30,10000,85,2.67,2.65,111.75,8.95,136.26,135.99,136.32,0.38,29.61,29.75,29.63,4,111.72,1782799,1.23,None
40,10000,85,3.56,3.53,110.88,9.02,143.71,139.56,143.75,0.28,39.08,38.46,39.07,4,110.85,1949242,1.42,None
40,10000,85,3.56,3.39,110.98,9.01,142.07,136.19,142.11,0.29,37.64,36.36,37.63,4,110.95,1933333,1.4,None
40,10000,85,3.56,3.57,110.59,9.04,146.32,146.01,146.36,0.28,39.48,38.1,39.46,5,110.56,1951659,1.43,None
40,10000,85,3.56,3.52,111.1,9,147.49,149.37,147.53,0.28,39.13,39.21,39.09,4,111.07,1949799,1.43,None
40,10000,85,3.56,3.72,110.62,9.04,148.62,147.91,148.67,0.27,41.13,40.9,41.11,6,110.6,1977209,1.46,None
40,10000,85,3.56,3.54,111.02,9.01,144.22,138.65,144.26,0.28,39.28,38.79,39.25,5,110.99,1951587,1.43,None
40,10000,85,3.56,3.57,110.9,9.02,150.09,151.83,150.13,0.28,39.59,39.31,39.56,8,110.87,1936123,1.41,None
40,10000,85,3.56,3.49,110.82,9.02,147.28,150.4,147.28,0.29,38.71,38.99,38.69,4,110.79,1944679,1.42,None
40,10000,85,3.56,3.49,110.64,9.04,146.79,146.35,146.83,0.29,38.6,38.96,38.58,4,110.61,1929824,1.4,None
40,10000,85,3.56,3.57,110.9,9.02,145.49,145.48,145.53,0.28,39.61,40.25,39.58,4,110.87,1970186,1.45,None
50,10000,85,4.45,4.41,110.24,9.07,156.09,151.86,156.13,0.23,48.56,48.73,48.49,5,110.2,2072719,1.58,None
50,10000,85,4.45,4.37,110.35,9.06,156.95,150.43,156.99,0.23,48.24,47.33,48.18,5,110.32,2072473,1.58,None
50,10000,85,4.45,4.48,109.97,9.09,165.96,169.57,165.99,0.22,49.25,48.98,49.19,6,109.95,2104877,1.62,None
50,10000,85,4.45,4.32,110.27,9.07,159.77,159.46,159.8,0.23,47.64,47.51,47.59,6,110.25,2092795,1.6,None
